Country,Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Trinidad and Tobago,TTO,27.335,26.9973,27.4371,27.1579,27.796,26.9013,27.7224,27.9748,27.6147,27.3509,27.5608,27.1935,27.8678,27.3169,27.5571,27.4999,27.8803,27.5751,27.9858,28.029,27.637,27.3626,28.0264,27.7658,28.2184
Tunisia,TUN,29.1797,28.8143,29.4051,31.6905,30.1152,30.4229,30.4787,30.2538,32.1487,29.754,30.7167,30.6631,31.902,30.8307,31.0166,30.2847,30.1533,31.1372,31.7262,30.578,30.4073,31.5859,29.7628,30.8048,30.4636
Turkey,TUR,22.4832,22.2101,22.2501,22.5054,22.4109,23.2896,22.122,24.0866,23.4465,24.4201,24.0996,23.3983,23.4095,22.4308,23.6989,24.7274,23.9283,24.3955,22.6778,24.9475,23.6325,24.0209,23.0187,24.2717,23.067
Turkmenistan,TKM,29.8337,28.75,29.1272,28.6533,30.6574,30.0647,29.9818,30.2947,29.8519,30.0476,29.4232,30.0938,29.8949,28.7382,30.6824,29.5993,29.6763,30.3059,29.7316,30.3744,30.4205,30.2098,29.885,29.2283,30.5769
Turks and Caicos Islands,TCA,28.2285,28.2714,28.0285,28.4714,28.7714,28.5857,29.2,29.2142,29.1714,28.6571,28.7714,28.5714,28.7714,28.6714,29.1857,28.2285,28.7857,28.2999,29.2428,29.1285,28.6428,28.8857,28.8428,29.1714,29.7571
Tuvalu,TUV,28.6563,28.3288,28.397,28.57,28.5124,28.4907,28.6909,28.6379,28.5607,28.5858,28.7691,28.7598,28.7081,28.603,28.6794,28.8034,28.7344,28.7774,28.6671,28.9787,28.518,28.5626,28.4668,28.4855,28.571
Uganda,UGA,24.2703,24.1746,25.0168,23.7349,24.8227,24.3025,24.2036,24.5152,24.8903,24.6084,26.4941,25.4034,26.0515,26.2525,26.1466,25.5531,26.5064,26.6752,26.1921,25.6783,26.0028,26.3468,25.7894,25.6086,24.6114
Ukraine,UKR,21.6875,22.4699,18.7699,21.495,21.2586,20.3921,19.6282,20.8653,23.2761,20.8916,23.86,23.8459,20.5691,20.2275,21.1012,20.9887,22.4164,21.7362,22.0416,23.7518,22.3976,23.7749,21.1046,22.2882,22.1895
United Arab Emirates,ARE,32.8271,33.7966,34.3556,34.2806,33.9834,34.5221,34.5474,34.9915,34.2062,34.6219,34.3088,34.002,34.6225,34.7246,34.0619,34.1286,34.6113,34.635,35.4225,35.2552,34.8875,35.2759,34.952,34.8388,34.9603
United Kingdom,GBR,15.9509,14.7054,13.7936,15.9471,17.3069,15.2339,17.1589,14.5393,15.8328,15.22,15.1839,15.4994,16.4398,16.1204,15.24,17.3942,14.456,15.3774,15.4475,15.6189,14.2164,15.4488,16.6175,16.4389,14.7839
United States,USA,20.0899,19.2294,19.9716,20.353,20.2503,20.1886,19.9506,20.847,20.224,19.8594,20.2631,20.9967,20.886,20.3215,20.9663,21.3661,20.9755,20.2119,20.0908,20.4526,21.0735,21.4416,20.7085,19.9613,20.4831
Uruguay,URY,23.2452,24.0146,24.7995,24.6752,23.9387,23.6323,25.8905,22.3503,23.3264,25.0351,24.9893,23.8594,24.2875,24.2306,24.8042,24.3428,24.5672,24.5734,24.3552,24.7541,25.1189,24.8332,25.0426,25.2896,23.9331
Uzbekistan,UZB,27.8321,27.1122,27.3995,26.4888,28.7617,28.1973,28.1673,28.5653,27.9444,27.7618,27.2498,28.1551,27.1254,26.7278,28.7907,27.4126,27.9127,28.7546,27.7822,28.1242,28.5057,28.6787,28.2876,27.6018,29.2714
Vanuatu,VUT,25.5542,25.2092,25.1439,25.8931,26.0991,25.8448,25.4487,25.9704,25.6585,25.5714,25.578,26.0316,25.7648,25.8947,25.9044,25.838,25.5561,25.6798,25.6939,26.174,25.396,25.1788,25.2133,25.125,25.8778
"Venezuela, RB",VEN,26.235,26.5387,26.184,26.1623,26.9158,26.7063,26.6807,27.6506,26.0956,26.2352,26.5505,26.5816,27.4228,27.1342,27.4109,26.7635,26.8934,26.7387,26.6837,27.7405,26.2517,26.3058,26.9185,26.8346,27.1555
Vietnam,VNM,27.5647,27.6538,27.9814,27.5385,27.8195,27.344,27.6041,27.9538,27.2385,27.5865,27.4136,27.6931,27.8025,27.4352,27.9064,27.6337,27.7517,27.2563,27.8058,27.9955,27.6562,27.5174,27.3971,27.994,28.5632
Virgin Islands (U.S.),VIR,27.8529,27.547,28.0882,27.5617,27.847,27.1529,27.4,28.1382,27.6205,27.2147,27.4235,27.2764,27.2911,27.547,27.5911,27.45,27.3441,27.647,27.847,27.747,26.947,28.0647,27.7235,27.7647,27.7764
Wallis and Futuna,WLF,27.6991,27.8008,27.8487,27.8487,27.8008,27.9504,28.1495,28.0512,27.8991,27.9512,28.3512,28.0975,27.9975,28.2016,28.4,27.7999,27.9975,28.2487,28.0487,28.2,27.9,27.9991,28.0016,28.1512,28.152
Western Sahara,ESH,29.5122,28.9516,29.3567,29.4377,30.5261,30.0134,29.5517,30.5931,29.8502,29.7002,29.8984,29.3229,29.7938,30.1657,30.4113,30.6026,30.6364,31.2001,31.302,30.0015,29.6446,30.3942,30.3109,30.0526,30.6225
"Yemen, Rep.",YEM,27.9234,27.9221,29.463,28.6926,27.6007,27.7282,28.5421,29.567,27.8875,28.7015,28.2691,27.9687,29.6554,28.2251,28.4082,28.8069,28.6192,28.2604,29.1037,29.0316,28.3613,28.2727,28.2117,28.5941,29.0133
Zambia,ZMB,24.0655,24.7006,25.7466,26.4629,26.4986,26.1951,25.6367,25.9002,24.8536,25.2716,25.0501,25.5917,26.0421,25.4516,26.7116,25.606,24.82,25.8063,25.5493,26.2493,25.192,25.7124,25.0748,25.2055,25.9427
Zimbabwe,ZWE,24.6252,25.9635,25.4515,25.8029,26.4693,26.0271,25.9346,25.4241,24.8712,24.5955,24.6902,24.9255,25.9714,25.6726,26.9686,25.6445,25.1695,25.5041,25.852,26.21,25.5611,25.2358,25.2843,25.7071,26.226
