Country,Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Gambia, The",GMB,23.611,25.0731,24.5468,23.4503,24.0467,25.6192,24.9889,25.44,24.8399,24.7201,25.022,25.2954,25.2741,25.0082,26.1776,24.5353,25.0303,24.4177,23.5902,25.5366,24.6328,24.6472,24.4335,25.4869,24.6074
Timor-Leste,TLS,24.2214,24.0006,24.7643,23.2335,24.1527,24.3038,24.1874,24.7648,24.1776,22.6733,23.8885,23.2561,24.7171,22.8936,24.9164,22.7596,23.39,22.8025,24.5286,23.8221,21.7133,23.1507,24.2231,23.8196,24.0911
Togo,TGO,24.7088,24.5195,25.0098,24.879,25.1287,24.8997,25.2198,25.0866,24.8241,24.7892,24.9904,25.3239,25.3259,25.3506,25.0646,25.4347,25.3805,25.3423,25.479,25.7154,25.5096,25.0538,25.159,25.3997,25.841
Tokelau,TKL,27.9178,28.0571,27.8142,27.5857,28.0571,28.4964,28.0535,28.3607,28.1535,27.8857,28.6535,28.5321,27.9571,28.2464,28.2535,28.2071,28.5142,27.9142,28.1892,28.1678,27.6571,28.2,28.1571,28.0107,27.9571
Tonga,TON,22.3599,22.3615,22.0122,21.8237,23.1122,23.3469,22.4687,23.3221,22.9889,23.3397,23.7962,23.163,22.6946,22.6847,23.1962,22.9744,23.5656,22.8931,23.0656,23.6714,23.1454,23.4382,23.6801,22.6889,22.2889
Trinidad and Tobago,TTO,25.1078,24.8572,25.0165,25.6195,25.324,25.6201,25.0321,25.9635,25.4567,25.5229,25.2285,25.3307,25.6323,25.6672,25.5651,25.0819,25.3721,25.3121,25.6382,25.6006,25.6538,25.776,25.5171,25.5435,25.8313
Tunisia,TUN,10.035,8.90814,9.44475,11.7635,9.21071,11.1988,12.0825,10.8621,10.4548,9.11749,11.1787,9.82107,10.7741,11.4931,9.33134,9.30319,11.743,11.2719,11.4243,12.2281,11.6217,9.86016,11.2295,11.9781,10.7406
Turkey,TUR,-0.5687,-3.4125,-2.3055,-0.5179,0.94161,0.04956,-0.2977,-0.0443,2.03409,-2.2273,1.33818,-2.7624,-0.7979,-0.0198,0.8467,-1.5777,0.18781,-3.2851,0.45692,2.47996,1.04841,-1.6236,-0.7358,2.01536,0.46622
Turkmenistan,TKM,1.63156,2.38296,2.05511,0.32655,2.7783,-0.4112,3.17785,0.30972,3.1642,2.66356,1.22495,-0.2167,3.3301,3.15875,1.63916,-2.7751,2.22382,-8.0048,2.05515,2.12821,0.70101,-0.8809,3.43403,-1.357,2.85792
Turks and Caicos Islands,TCA,24.1285,23.6,23.9857,24.0714,23.7999,23.9714,23.5,25.0285,23.8428,23.0,22.4857,24.0142,23.6714,24.1285,23.1,23.2,23.9285,23.6714,23.6,22.4571,23.2571,22.9,24.1428,24.7,24.6
Tuvalu,TUV,28.1502,27.8919,27.6319,28.0724,27.98,27.5357,28.0201,27.8412,28.0571,28.1269,28.0713,28.1963,28.0719,28.0559,28.1541,27.9053,27.9369,28.041,28.0885,28.0029,28.0815,28.0057,27.8997,27.8997,27.8997
Uganda,UGA,21.5744,21.0968,19.983,21.5767,21.9199,22.0706,22.2934,21.6462,21.9963,22.4495,22.7752,23.5004,22.573,22.8938,22.0623,22.1464,21.5588,22.5294,23.1705,22.5312,22.0777,21.648,21.9471,22.8417,22.5286
Ukraine,UKR,-3.8255,-3.539,-2.7384,-5.0693,-4.759,-8.5882,-6.156,-4.8853,-1.6426,-4.5341,-6.9183,-7.9793,-6.9339,-3.6187,-4.4534,-8.01,-2.7744,-3.7944,-3.3735,-7.4401,-5.7026,-9.2201,-3.2598,-3.9687,-1.2928
United Arab Emirates,ARE,19.7522,16.7618,18.0253,19.5168,19.4796,18.8989,18.9579,18.2875,19.9155,19.8322,18.4704,19.4768,19.1342,20.6275,18.631,18.8855,18.1715,17.4961,18.0576,20.0035,19.8229,19.1,19.3924,18.2926,19.1401
United Kingdom,GBR,1.68146,3.05849,3.99943,2.70584,2.08803,2.45825,2.31381,4.44395,3.68798,4.23601,2.96894,4.87785,3.5942,4.33725,3.64033,3.64979,4.51305,3.3401,2.70302,-0.1819,3.16686,4.08525,3.1077,4.40819,3.58158
United States,USA,-6.0482,-5.1176,-5.8157,-5.6681,-4.3758,-6.8235,-6.5211,-3.9887,-5.3647,-5.4792,-3.8619,-3.1715,-4.2048,-6.6293,-4.623,-2.9843,-5.4579,-6.0134,-6.08,-5.9172,-5.7548,-5.4046,-5.2579,-4.7058,-4.2714
Uruguay,URY,10.8789,9.02308,9.90258,11.7532,11.2453,9.05759,12.0107,11.754,11.3106,9.69694,12.3982,11.0825,11.1528,11.8036,12.584,12.2374,8.81113,10.8189,9.65432,11.3817,10.6469,9.4059,11.328,11.7888,12.8206
Uzbekistan,UZB,-3.4102,-0.693,-3.3742,-5.2459,-1.8339,-5.2523,-1.6636,-4.5487,-0.7193,-1.1313,-2.9004,-5.3458,-0.2088,0.00896,-3.9435,-8.5676,-1.405,-12.563,-2.0729,-2.863,-3.8042,-5.9428,-0.089,-6.7731,-0.7287
Vanuatu,VUT,21.8406,22.0208,21.4762,21.4419,22.6425,22.67,21.7389,22.8422,23.142,22.8268,22.4808,21.9887,21.933,22.7968,21.924,22.033,22.3898,22.6389,22.5333,22.8598,22.5146,22.0709,22.1703,21.9676,22.1008
"Venezuela, RB",VEN,24.2826,24.2647,24.44,24.1513,24.8511,24.6892,25.1173,24.9923,24.6895,25.0693,25.3422,24.6671,25.0085,24.7581,25.1592,25.0666,25.1712,24.8518,25.1868,25.234,25.4508,25.2228,25.0702,25.2803,25.5632
Vietnam,VNM,21.2641,18.9462,19.0534,20.9519,19.9174,19.4103,20.15,21.5527,18.8341,20.0468,20.8035,20.1471,19.8417,20.4061,19.9792,20.7224,19.5742,18.03,18.5874,21.2829,18.0561,19.9376,18.6481,18.8903,19.9524
Virgin Islands (U.S.),VIR,24.447,24.3323,24.5058,24.5558,24.1205,23.8617,23.1529,24.4176,22.7205,23.2617,23.8941,24.097,24.1823,23.2558,22.9735,22.997,23.7323,23.2147,23.9735,23.9647,23.7941,23.6794,24.2441,24.9029,24.5088
Wallis and Futuna,WLF,25.9959,25.7951,25.6463,25.7463,26.0959,26.1447,25.4447,25.9479,26.5479,26.3455,26.3959,25.8919,25.5471,26.2487,25.9967,25.9967,26.6951,25.7975,26.2471,26.7463,26.2471,26.4455,26.4479,25.7967,25.6463
Western Sahara,ESH,18.6327,18.0497,17.7543,17.1113,17.6404,18.8286,19.1799,17.8704,17.8503,16.7985,19.2475,19.3831,17.8104,18.2072,17.124,16.9436,18.549,17.3108,16.7877,19.9888,18.6242,18.1294,18.6875,18.3961,18.4264
"Yemen, Rep.",YEM,19.3821,17.5266,18.6482,19.0823,19.1488,19.4448,18.7951,18.7898,19.4071,18.6802,18.6185,18.1185,19.0836,19.6695,18.9313,18.9625,18.1875,18.0088,18.3588,19.7015,18.9634,18.8193,18.5318,18.7975,18.465
Zambia,ZMB,17.1406,17.6588,17.4874,17.5162,17.5018,17.4322,18.1087,18.574,17.4979,17.5408,17.3355,18.2958,17.3489,17.3695,18.9226,17.6067,17.7146,17.7794,17.4872,18.2908,17.5199,17.3357,17.8185,18.2139,17.8924
Zimbabwe,ZWE,15.977,16.3072,16.6448,15.6712,15.4906,15.3464,16.2247,17.1482,16.5968,16.2542,15.3069,16.2666,15.494,16.0776,17.0417,16.3722,16.2656,16.7823,15.838,16.0699,16.0957,16.2645,16.2417,16.2821,16.8377
